StockCode,Description,TotalRevenue,QuantitySold,InvoiceCount,CustomerCount,AveragePrice,PopularityScore,AverageDailyDemand,SafetyStock,RecommendedStock,InventoryStatus,PriorityScore,PriorityRank
72800C,4 PINK DINNER CANDLE SILVER FLOCK,385.51,257,42,33,2.2190476190476187,1386,0.42549668874172186,0.08509933774834438,12.85,Sufficient,276.45500000000004,3015
84910A,PINK PAISLEY CUSHION COVER ,479.9,98,38,35,5.723684210526316,1330,0.16225165562913907,0.03245033112582781,4.9,Sufficient,276.34999999999997,3016
21943,CAKES AND RABBITS DESIGN FLANNEL ,304.83,387,41,37,0.8353658536585366,1517,0.640728476821192,0.12814569536423842,19.35,Sufficient,275.91499999999996,3017
22452,MEASURING TAPE RUSSIAN DOLL PINK,448.4000000000001,152,41,30,2.95,1230,0.25165562913907286,0.05033112582781457,7.6000000000000005,Sufficient,275.80000000000007,3018
23069,EDWARDIAN PHOTO FRAME,493.75,79,30,26,6.25,780,0.13079470198675497,0.026158940397350994,3.9499999999999997,Sufficient,275.775,3019
20898,VINTAGE NOTEBOOK TRAVELOGUE,440.05000000000007,163,36,34,2.905263157894737,1224,0.26986754966887416,0.05397350993377484,8.149999999999999,Sufficient,275.725,3020
23142,IVORY WIRE KITCHEN ORGANISER,509.6,49,32,30,10.4,960,0.08112582781456953,0.016225165562913906,2.45,Sufficient,275.5,3021
22263,FELT EGG COSY LADYBIRD ,276.98,434,42,33,0.8581818181818182,1386,0.7185430463576159,0.14370860927152318,21.7,Sufficient,275.29,3022
85221,ASSORTED COLOUR SILK COIN PURSE,346.99,323,25,24,1.2019230769230769,600,0.5347682119205298,0.10695364238410597,16.15,Sufficient,275.195,3023
85084,HOLLY TOP CHRISTMAS STOCKING,310.25,365,60,52,0.85,3120,0.6043046357615894,0.12086092715231789,18.25,Sufficient,275.025,3024
23516,EMBROIDERED RIBBON REEL SOPHIE  ,461.25,123,36,36,3.75,1296,0.20364238410596028,0.04072847682119206,6.15,Sufficient,274.72499999999997,3025
37482P,CUBIC MUG PINK POLKADOT,300.36,388,42,36,1.0430232558139536,1512,0.6423841059602649,0.12847682119205298,19.4,Sufficient,273.78,3026
18094C,WHITE AND BLUE CERAMIC OIL BURNER,351.6,312,39,21,1.1884615384615385,819,0.5165562913907285,0.10331125827814569,15.6,Sufficient,273.59999999999997,3027
23180,MUM'S KITCHEN CLOCK,471.9,104,36,29,4.766666666666667,1044,0.17218543046357615,0.03443708609271523,5.199999999999999,Sufficient,272.95,3028
10120,DOGGY RUBBER,136.07999999999998,648,62,52,0.21,3224,1.0728476821192052,0.21456953642384105,32.39999999999999,Sufficient,272.84,3029
21477,STRING OF 20 ROSE LIGHTS,510.0,40,28,26,12.75,728,0.06622516556291391,0.013245033112582783,2.0,Sufficient,272.2,3030
85027L,FRENCH CHATEAU LARGE PLATTER ,444.9,142,38,35,4.792105263157895,1330,0.23509933774834438,0.04701986754966888,7.1000000000000005,Sufficient,272.05,3031
85031B,BLOSSOM IMAGES SCRAP BOOK SET,388.8,240,24,23,3.5625,552,0.3973509933774834,0.07947019867549669,11.999999999999998,Sufficient,271.0,3032
84689,S/2 BEACH HUT TREASURE CHESTS,434.05,161,32,28,4.4828125,896,0.26655629139072845,0.053311258278145694,8.049999999999999,Sufficient,270.925,3033
21285,RETRO SPOT CANDLE  MEDIUM,414.00000000000006,200,22,19,2.077272727272728,418,0.33112582781456956,0.06622516556291391,10.0,Sufficient,270.8,3034
23512,EMBROIDERED RIBBON REEL ROSIE,405.94,196,47,45,2.0738297872340423,2115,0.32450331125827814,0.06490066225165562,9.8,Sufficient,270.77,3035
84666,SQUARE CHERRY BLOSSOM CABINET,466.1,118,28,10,3.95,280,0.19536423841059603,0.03907284768211921,5.9,Sufficient,270.45,3036
21144,PINK POODLE HANGING DECORATION ,220.79,505,42,40,0.5044186046511628,1680,0.8360927152317881,0.16721854304635764,25.25,Sufficient,269.895,3037
23539,WALL ART LOVES' SECRET ,479.55,81,29,28,5.929310344827587,812,0.13410596026490065,0.02682119205298013,4.049999999999999,Sufficient,269.675,3038
10134,COLOURING PENCILS BROWN TUBE,352.5,282,46,43,1.25,1978,0.46688741721854304,0.09337748344370861,14.1,Sufficient,269.45000000000005,3039
21478,SILVER SKULL HOT WATER BOTTLE ,446.25,119,72,53,3.75,3816,0.19701986754966888,0.03940397350993378,5.95,Sufficient,269.425,3040
71270,PHOTO CLIP LINE,356.21,284,53,29,1.2724074074074072,1537,0.47019867549668876,0.09403973509933776,14.200000000000001,Sufficient,269.105,3041
23422,PANTRY HOOK BALLOON WHISK ,407.68,196,31,29,2.08,899,0.32450331125827814,0.06490066225165562,9.8,Sufficient,268.44,3042
20618,QUEEN OF THE SKIES PASSPORT COVER ,400.38,193,74,50,2.0889189189189192,3700,0.3195364238410596,0.06390728476821193,9.65,Sufficient,268.09,3043
85031C,CURIOUS IMAGES SCRAP BOOK SET,393.45,223,27,22,3.853703703703704,594,0.36920529801324503,0.07384105960264901,11.15,Sufficient,268.025,3044
21740,COSY SLIPPER SHOES LARGE RED,430.7000000000001,146,47,43,2.9500000000000006,2021,0.24172185430463577,0.04834437086092716,7.3,Sufficient,267.75000000000006,3045
17012C,ORIGAMI LAVENDER INCENSE/CANDL SET ,339.25,297,53,45,1.420754716981132,2385,0.4917218543046358,0.09834437086092716,14.85,Sufficient,267.725,3046
21223,SET/4 BADGES WOODLAND ANIMAL,352.5,282,34,33,1.25,1122,0.46688741721854304,0.09337748344370861,14.1,Sufficient,267.45000000000005,3047
85169D,PINK LOVE BIRD CANDLE,337.66,302,44,38,1.2122727272727274,1672,0.5,0.1,15.1,Sufficient,267.03000000000003,3048
21265,PINK GOOSE FEATHER TREE 60CM,412.85,183,25,23,3.23,575,0.3029801324503311,0.06059602649006623,9.149999999999999,Sufficient,265.925,3049
84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,497.25,39,32,28,12.75,896,0.06456953642384106,0.012913907284768211,1.95,Sufficient,265.925,3050
84934,ASSTD DESIGN POP ART SLIM PEN,309.4,364,10,10,0.85,100,0.6026490066225165,0.1205298013245033,18.2,Sufficient,265.9,3051
85096,HILDA CANDY SPOT RABBIT,442.5,118,48,41,3.75,1968,0.19536423841059603,0.03907284768211921,5.9,Sufficient,264.84999999999997,3052
84968E,SET OF 16 VINTAGE BLACK CUTLERY,496.71,38,28,20,13.186071428571427,560,0.06291390728476821,0.012582781456953643,1.9000000000000001,Sufficient,263.755,3053
85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,267.97,413,39,27,1.364102564102564,1053,0.6837748344370861,0.13675496688741723,20.65,Sufficient,263.28499999999997,3054
84972L,GIANT PINK HEART MEMO HOLDER,442.4,112,44,41,3.95,1804,0.18543046357615894,0.03708609271523179,5.6,Sufficient,263.0,3055
84913A,SOFT PINK ROSE TOWEL ,455.7000000000001,98,31,26,4.65,806,0.16225165562913907,0.03245033112582781,4.9,Sufficient,262.45000000000005,3056
84218,BOX/12 CHICK & EGG IN BASKET,378.3,194,88,73,1.95,6424,0.3211920529801324,0.06423841059602649,9.7,Sufficient,261.95,3057
85185D,FROG SOCK PUPPET,422.4,144,44,37,2.940909090909091,1628,0.23841059602649006,0.04768211920529802,7.2,Sufficient,261.79999999999995,3058
23056,FLOWERS CHANDELIER T-LIGHT HOLDER,468.59,71,28,26,6.892413793103448,728,0.11754966887417219,0.02350993377483444,3.5500000000000003,Sufficient,260.795,3059
85184D,S/4 BLUE ROUND DECOUPAGE BOXES,418.9,142,46,43,2.95,1978,0.23509933774834438,0.04701986754966888,7.1000000000000005,Sufficient,260.65,3060
72023F,RED ORGANIC CANDLE IN GLASS,341.45,277,36,33,1.2394736842105265,1188,0.4586092715231788,0.09172185430463577,13.85,Sufficient,260.425,3061
21027,NINJA RABBIT PINK,339.3,276,46,39,1.2420833333333332,1794,0.45695364238410596,0.0913907284768212,13.799999999999999,Sufficient,260.25,3062
20769,DAISY JOURNAL ,389.87,187,57,45,2.5036206896551723,2565,0.30960264900662254,0.06192052980132451,9.350000000000001,Sufficient,260.03499999999997,3063
85135A,YELLOW DRAGONFLY HELICOPTER,469.05,59,48,38,7.95,1824,0.09768211920529801,0.019536423841059605,2.95,Sufficient,259.825,3064
20774,GREEN FERN NOTEBOOK,361.35,219,75,67,1.65,5025,0.36258278145695366,0.07251655629139074,10.95,Sufficient,259.775,3065
23325,RUSTIC STRAWBERRY JAM POT SMALL,373.8,228,23,22,1.641304347826087,506,0.37748344370860926,0.07549668874172186,11.4,Sufficient,259.7,3066
21379,CAMPHOR WOOD PORTOBELLO MUSHROOM,320.88,306,44,37,1.149318181818182,1628,0.5066225165562914,0.1013245033112583,15.3,Sufficient,259.64,3067
84926F,PSYCHEDELIC TILE COASTER,230.5,465,30,24,0.9886666666666668,720,0.7698675496688742,0.15397350993377484,23.25,Sufficient,259.55,3068
21000,ROSE DU SUD COSMETICS BAG,442.0,104,38,36,4.25,1368,0.17218543046357615,0.03443708609271523,5.199999999999999,Sufficient,259.4,3069
17136A,BLUE STONES ON WIRE FOR CANDLE,61.78,743,34,28,0.1067647058823529,952,1.2301324503311257,0.24602649006622515,37.15,Sufficient,259.39000000000004,3070
84663A,GRASS HOPPER WOODEN WALL CLOCK ,393.79,185,36,33,3.4344444444444444,1188,0.30629139072847683,0.06125827814569537,9.25,Sufficient,258.995,3071
22984,"CARD, GINGHAM ROSE ",206.64,492,40,38,0.42,1520,0.8145695364238411,0.16291390728476823,24.6,Sufficient,258.52,3072
72127,COLUMBIAN CANDLE ROUND ,333.76,274,57,47,1.2403389830508476,2679,0.45364238410596025,0.09072847682119206,13.700000000000001,Sufficient,258.47999999999996,3073
84508B,STRIPES DESIGN TEDDY,405.45,159,65,40,2.55,2600,0.2632450331125828,0.052649006622516564,7.95,Sufficient,258.42499999999995,3074
84782A,PINK 3 TIER GLASS PLATE STAND,463.45,75,22,20,9.95,440,0.12417218543046357,0.024834437086092717,3.75,Sufficient,258.225,3075
22825,DECORATIVE PLANT POT WITH FRIEZE,469.05,59,29,27,7.95,783,0.09768211920529801,0.019536423841059605,2.95,Sufficient,257.625,3076
84800M,MEDIUM WHITE/PINK ROSE ART FLOWER,355.53000000000003,249,26,25,1.5853846153846154,650,0.41225165562913907,0.08245033112582782,12.450000000000001,Sufficient,257.46500000000003,3077
22892,SALT AND PEPPER SHAKERS TOADSTOOLS,341.25,273,24,24,1.25,576,0.4519867549668874,0.09039735099337748,13.65,Sufficient,257.325,3078
84748,FOLK FELT HANGING MULTICOL GARLAND,377.4,212,27,25,3.128571428571429,675,0.3509933774834437,0.07019867549668875,10.600000000000001,Sufficient,257.29999999999995,3079
20758,ABSTRACT CIRCLES POCKET BOOK,287.3,338,72,60,0.85,4320,0.5596026490066225,0.1119205298013245,16.9,Sufficient,257.05,3080
84686,BEACH HUT MIRROR,390.54,184,35,32,3.5077142857142856,1120,0.304635761589404,0.060927152317880796,9.2,Sufficient,256.87,3081
37464,ROBOT MUG IN DISPLAY BOX,330.07,275,46,45,1.2419148936170212,2070,0.4552980132450331,0.09105960264900663,13.749999999999998,Sufficient,256.53499999999997,3082
85163B,BLACK BAROQUE WALL CLOCK ,479.1,38,34,25,12.697058823529412,850,0.06291390728476821,0.012582781456953643,1.9000000000000001,Sufficient,255.95000000000002,3083
21710,FOLDING UMBRELLA  PINK/WHITE  SPOT,445.5,90,30,28,4.95,840,0.1490066225165563,0.02980132450331126,4.5,Sufficient,255.35,3084
75149N,STRING CRYSTALS NATURAL,340.0,272,25,18,1.25,450,0.4503311258278146,0.09006622516556292,13.600000000000001,Sufficient,255.2,3085
22259,FELT FARM ANIMAL HEN,297.98,334,32,30,1.176764705882353,960,0.5529801324503312,0.11059602649006624,16.7,Sufficient,255.19,3086
10123C,HEARTS WRAPPING TAPE ,175.88000000000002,532,45,38,0.6237777777777778,1710,0.8807947019867549,0.176158940397351,26.599999999999998,Sufficient,255.14000000000001,3087
20892,SET/3 TALL GLASS CANDLE HOLDER PINK,464.0,64,20,19,10.55,380,0.10596026490066225,0.02119205298013245,3.1999999999999997,Sufficient,255.0,3088
72799C,PINK PILLAR CANDLE SILVER FLOCK,370.28,212,38,31,2.43,1178,0.3509933774834437,0.07019867549668875,10.600000000000001,Sufficient,254.93999999999997,3089
16256B,FLOWER PENCIL/RUBBER+5 MINI PENCILS,207.06,493,20,17,0.42,340,0.8162251655629139,0.1632450331125828,24.650000000000002,Sufficient,254.83,3090
21293,MIRRORED DOVE WALL DECORATION,388.43,184,39,27,2.15075,1053,0.304635761589404,0.060927152317880796,9.2,Sufficient,254.815,3091
21299,EDWARDIAN TOILET ROLL UNIT ,451.9500000000001,81,24,21,8.716666666666667,504,0.13410596026490065,0.02682119205298013,4.049999999999999,Sufficient,254.47500000000005,3092
84675,FROG KING WATERING CAN,410.05000000000007,139,43,38,2.95,1634,0.23013245033112584,0.04602649006622517,6.95,Sufficient,254.32500000000002,3093
22201,FRYING PAN BLUE POLKADOT,420.5,118,53,40,3.910377358490566,2120,0.19536423841059603,0.03907284768211921,5.9,Sufficient,253.65,3094
85197,SET OF 12 MINI BUNNIES IN A BUCKET,375.9,179,69,60,2.1,4140,0.29635761589403975,0.059271523178807954,8.95,Sufficient,253.64999999999998,3095
21320,GLASS CHALICE GREEN  LARGE ,378.36,196,31,28,2.22,868,0.32450331125827814,0.06490066225165562,9.8,Sufficient,253.58,3096
46000R,POLYESTER FILLER PAD 45x30cm,346.55,239,59,42,1.45,2478,0.3956953642384106,0.07913907284768212,11.95,Sufficient,253.37500000000003,3097
22106,MIRROR MOSAIC HURRICANE LAMP ,445.4,84,28,25,6.3500000000000005,700,0.1390728476821192,0.02781456953642384,4.199999999999999,Sufficient,252.89999999999998,3098
84927E,FLOWERS TILE HOOK,203.34,489,24,22,1.6648000000000005,528,0.8096026490066225,0.16192052980132451,24.45,Sufficient,252.77,3099
21344,MOROCCAN BEATEN METAL DISH,445.65,87,21,19,8.283333333333333,399,0.14403973509933773,0.02880794701986755,4.35,Sufficient,252.725,3100
84913B,MINT GREEN ROSE TOWEL,437.1,94,29,26,4.65,754,0.15562913907284767,0.031125827814569535,4.699999999999999,Sufficient,251.95,3101
84247E,PACK/12 XMAS FUN CARD,401.2000000000001,136,52,52,2.95,2704,0.2251655629139073,0.04503311258278146,6.800000000000001,Sufficient,251.80000000000004,3102
79071B,ENGLISH ROSE METAL WASTE BIN,401.2000000000001,136,60,51,2.95,3060,0.2251655629139073,0.04503311258278146,6.800000000000001,Sufficient,251.60000000000002,3103
20655,QUEEN OF SKIES LUGGAGE TAG,321.02,264,91,55,1.2656382978723404,5005,0.4370860927152318,0.08741721854304636,13.200000000000001,Sufficient,250.70999999999998,3104
21303,FILIGREE WALL MIRROR  ANTIQUE WHITE,462.5,50,20,19,12.55,380,0.08278145695364239,0.016556291390728478,2.5,Sufficient,250.05,3105
85006,SET 4 NURSERY DES ROUND BOXES,387.65,167,33,30,2.5681818181818183,990,0.2764900662251656,0.05529801324503312,8.35,Sufficient,249.92499999999998,3106
21480,PINK STRIPE HOT WATER BOTTLE,404.15,137,35,33,2.95,1155,0.22682119205298013,0.04536423841059603,6.8500000000000005,Sufficient,249.77499999999998,3107
37474,SET/4 2 TONE EGG SHAPE MIXING BOWLS,457.7,46,37,33,9.95,1221,0.076158940397351,0.015231788079470199,2.3,Sufficient,249.25,3108
47563A,RETRO LONGBOARD IRONING BOARD COVER,347.5,224,62,39,1.9758064516129032,2418,0.3708609271523179,0.07417218543046358,11.2,Sufficient,248.75,3109
21377,SMALL CAMPHOR WOOD FIELD  MUSHROOM,331.56,252,41,36,1.4992682926829268,1476,0.41721854304635764,0.08344370860927153,12.600000000000001,Sufficient,248.57999999999998,3110
22897,OVEN MITT APPLE DESIGN,343.65,237,28,28,1.45,784,0.3923841059602649,0.07847682119205299,11.85,Sufficient,248.52499999999998,3111
84360,TABLE LAMP WHITE SHADE WOOD BASE,445.15,77,29,12,5.863333333333333,348,0.12748344370860928,0.025496688741721858,3.8500000000000005,Sufficient,248.075,3112
23124,18PC WOODEN CUTLERY SET DISPOSABLE,328.75,263,22,22,1.25,484,0.43543046357615894,0.0870860927152318,13.15,Sufficient,247.67499999999998,3113
20696,FLORAL SOFT CAR TOY,416.25,111,33,27,3.75,891,0.1837748344370861,0.036754966887417216,5.55,Sufficient,246.82500000000002,3114
84086C,PINK/PURPLE RETRO RADIO,401.2000000000001,136,32,24,2.95,768,0.2251655629139073,0.04503311258278146,6.800000000000001,Sufficient,246.20000000000005,3115
20868,SILVER FABRIC MIRROR,219.26,429,44,38,0.7693181818181819,1672,0.7102649006622517,0.14205298013245035,21.450000000000003,Sufficient,245.92999999999998,3116
90200C,BLUE SWEETHEART BRACELET,420.75,99,37,29,4.25,1073,0.16390728476821192,0.03278145695364239,4.95,Sufficient,245.875,3117
84467,ENGLISH ROSE DESIGN QUILTED THROW,479.4,12,12,11,39.95,132,0.019867549668874173,0.003973509933774834,0.6000000000000001,Sufficient,245.49999999999997,3118
22204,MILK PAN BLUE POLKADOT,403.75,123,41,33,3.452380952380953,1353,0.20364238410596028,0.04072847682119206,6.15,Sufficient,245.375,3119
22333,RETRO SPOT PARTY BAG + STICKER SET,351.45,213,29,28,1.65,812,0.3526490066225166,0.07052980132450332,10.650000000000002,Sufficient,245.225,3120
21631,HIPPY CHIC DECORATIVE PARASOL,459.0,36,26,24,12.75,624,0.059602649006622516,0.011920529801324504,1.8,Sufficient,245.10000000000002,3121
85020,ROUND PINK HEART MIRROR,369.6,176,43,35,2.1,1505,0.2913907284768212,0.05827814569536424,8.8,Sufficient,244.60000000000002,3122
84824,DANISH ROSE UMBRELLA STAND,462.55,29,26,23,15.95,598,0.048013245033112585,0.009602649006622518,1.4500000000000002,Sufficient,244.575,3123
20652,BLUE SPOTTY LUGGAGE TAG ,320.0,256,42,38,1.25,1596,0.423841059602649,0.0847682119205298,12.799999999999999,Sufficient,244.4,3124
84951B,SET OF 4 BLACK LOVEBIRD COASTERS,299.54,296,36,28,1.3124324324324326,1008,0.4900662251655629,0.0980132450331126,14.799999999999999,Sufficient,244.17,3125
23117,POPPY FIELDS CHOPPING BOARD,420.75,85,39,39,4.95,1521,0.14072847682119205,0.028145695364238412,4.25,Sufficient,243.675,3126
84859C,PINK DISCO HANDBAG,361.84,190,35,28,2.935,980,0.31456953642384106,0.06291390728476821,9.5,Sufficient,243.51999999999998,3127
16052,TEATIME PUSH DOWN RUBBER,187.98,487,20,17,0.3969999999999999,340,0.8062913907284768,0.16125827814569538,24.349999999999998,Sufficient,243.48999999999998,3128
22414,DOOR MAT NEIGHBOURHOOD WITCH ,438.89,59,33,28,7.433030303030303,924,0.09768211920529801,0.019536423841059605,2.95,Sufficient,242.74499999999998,3129
37461,FUNKY MONKEY MUG,315.4,260,61,34,1.243548387096774,2074,0.4304635761589404,0.08609271523178808,12.999999999999998,Sufficient,242.5,3130
21558,SKULL LUNCHBOX WITH CUTLERY ,382.5,150,41,31,2.55,1271,0.24834437086092714,0.049668874172185434,7.5,Sufficient,242.45,3131
47504G,ENGLISH ROSE TAPE MEASURE,315.44,256,47,38,1.2459574468085106,1786,0.423841059602649,0.0847682119205298,12.799999999999999,Sufficient,242.11999999999998,3132
84924A,WAKE UP COCKEREL CALENDAR SIGN ,404.88,105,45,40,3.9148888888888886,1800,0.173841059602649,0.034768211920529805,5.25,Sufficient,241.94,3133
85179B,WHITE BITTY LIGHT CHAIN ,418.5,90,33,28,4.65,924,0.1490066225165563,0.02980132450331126,4.5,Sufficient,241.85,3134
20661,BLUE SPOTTY PURSE ,392.35,133,29,28,2.95,812,0.22019867549668873,0.04403973509933775,6.6499999999999995,Sufficient,241.675,3135
20730,STRAWBERRY CANDY BAG,314.25,259,40,33,1.2405,1320,0.4288079470198676,0.08576158940397352,12.950000000000001,Sufficient,241.42499999999998,3136
23568,EGG CUP HENRIETTA HEN CREAM ,320.0,256,25,23,1.25,575,0.423841059602649,0.0847682119205298,12.799999999999999,Sufficient,241.4,3137
72800D,4 BLUE DINNER CANDLES SILVER FLOCK,369.75,169,43,28,2.510465116279069,1204,0.27980132450331124,0.05596026490066225,8.45,Sufficient,241.17499999999998,3138
84932A,SMALL GREEN PEONY FOLDING STOOL,384.2,150,22,20,4.034090909090909,440,0.24834437086092714,0.049668874172185434,7.5,Sufficient,241.1,3139
21091,SET/6 WOODLAND PAPER PLATES,275.4,324,31,30,0.85,930,0.5364238410596026,0.10728476821192053,16.199999999999996,Sufficient,240.89999999999998,3140
85109,PINK BOUDOIR T-LIGHT HOLDER,200.07,459,16,15,0.7675,240,0.7599337748344371,0.15198675496688743,22.950000000000003,Sufficient,240.73499999999999,3141
35911A,MULTICOLOUR RABBIT EGG WARMER,309.65,260,41,38,1.503809523809524,1558,0.4304635761589404,0.08609271523178808,12.999999999999998,Sufficient,240.42499999999998,3142
46000U,POLYESTER FILLER PAD 30CMx30CM,313.75,251,51,39,1.25,1989,0.4155629139072848,0.08311258278145696,12.55,Sufficient,239.97500000000002,3143
47591B,SCOTTIES DES CHILD'S APRON,336.6,204,60,51,1.65,3060,0.33774834437086093,0.06754966887417219,10.2,Sufficient,239.7,3144
46118,FUNKY MONKEY CUSHION COVER,275.4,324,35,23,0.85,805,0.5364238410596026,0.10728476821192053,16.199999999999996,Sufficient,239.49999999999997,3145
84638,SMALL KITCHEN FLOWER POTS PLAQUE,389.4,132,28,26,5.771428571428571,728,0.2185430463576159,0.04370860927152318,6.6000000000000005,Sufficient,239.49999999999997,3146
21128,GOLD FISHING GNOME,417.11,88,27,22,6.413333333333333,594,0.1456953642384106,0.02913907284768212,4.4,Sufficient,239.35500000000002,3147
84712B,PINK JEWELLED PHOTO FRAME,434.07,55,34,27,7.903235294117646,918,0.09105960264900662,0.018211920529801324,2.7499999999999996,Sufficient,238.935,3148
22289,"DECORATION , HANGING METAL CHICKEN",316.25,253,28,24,1.25,672,0.41887417218543044,0.0837748344370861,12.65,Sufficient,238.825,3149
23218,LAUREL STAR ANTIQUE GOLD,315.81,252,31,25,1.3925806451612903,775,0.41721854304635764,0.08344370860927153,12.600000000000001,Sufficient,238.505,3150
21633,SUNFLOWER DECORATIVE PARASOL,446.25,35,25,24,12.75,600,0.057947019867549666,0.011589403973509934,1.7499999999999998,Sufficient,238.425,3151
21270,ANTIQUE CREAM CUTLERY CUPBOARD,446.25,35,27,24,12.75,648,0.057947019867549666,0.011589403973509934,1.7499999999999998,Sufficient,238.425,3152
85104,SILVER GLASS T-LIGHT SET,380.13000000000005,135,49,38,2.993846153846154,1862,0.22350993377483444,0.044701986754966894,6.75,Sufficient,238.16500000000002,3153
84741C,CITRUS GARLAND FELT FLOWERS ,351.0,180,47,42,1.95,1974,0.2980132450331126,0.05960264900662252,9.0,Sufficient,237.9,3154
47310M,"SMALL POP BOX,FUNKY MONKEY",311.65,257,44,23,1.240909090909091,1012,0.42549668874172186,0.08509933774834438,12.85,Sufficient,237.52499999999998,3155
23074,EMBOSSED HEART TRINKET BOX,358.1,173,34,31,2.0714705882352944,1054,0.28642384105960267,0.057284768211920536,8.65,Sufficient,237.15,3156
20657,TROPICAL LUGGAGE TAG,278.14,292,69,52,1.2697101449275363,3588,0.48344370860927155,0.09668874172185432,14.6,Sufficient,237.07,3157
84931A,PINK SCOTTIE DOG W FLOWER PATTERN,369.6,146,47,42,2.5404255319148934,1974,0.24172185430463577,0.04834437086092716,7.3,Sufficient,237.00000000000003,3158
47579,TEA TIME BREAKFAST BASKET,357.0,170,43,37,2.1,1591,0.2814569536423841,0.056291390728476824,8.5,Sufficient,236.9,3159
23337,EGG FRYING PAN MINT ,351.52000000000004,169,60,49,2.08,2940,0.27980132450331124,0.05596026490066225,8.45,Sufficient,236.26000000000002,3160
79337,BLUE FLOCK GLASS CANDLEHOLDER,204.67,435,16,16,0.85625,256,0.7201986754966887,0.14403973509933773,21.749999999999996,Sufficient,236.03499999999997,3161
85169B,BLACK LOVE BIRD CANDLE,290.24,280,45,31,1.1958695652173912,1395,0.46357615894039733,0.09271523178807947,13.999999999999998,Sufficient,235.32,3162
90160C,TURQ+RED BOUDICCA LARGE BRACELET,423.9500000000001,61,30,23,6.95,690,0.10099337748344371,0.020198675496688745,3.05,Sufficient,234.87500000000006,3163
85088,CANDY SPOT HAND BAG,356.65,165,41,35,2.1966666666666668,1435,0.2731788079470199,0.054635761589403975,8.25,Sufficient,234.825,3164
90200A,PURPLE SWEETHEART BRACELET,399.5,94,41,32,4.25,1312,0.15562913907284767,0.031125827814569535,4.699999999999999,Sufficient,234.35,3165
23661,MILK MAIDS MUG ,336.6,204,23,23,1.6499999999999997,529,0.33774834437086093,0.06754966887417219,10.2,Sufficient,234.1,3166
21459,YELLOW EASTER EGG HUNT START POST,347.1,178,36,32,1.95,1152,0.2947019867549669,0.05894039735099338,8.9,Sufficient,233.35000000000002,3167
85007,SET OF 3 VINTAGE TEA TIME BOXES,376.35,139,19,16,3.9,304,0.23013245033112584,0.04602649006622517,6.95,Sufficient,233.075,3168
23114,VINTAGE LEAF CHOPPING BOARD  ,400.95,81,37,36,4.95,1332,0.13410596026490065,0.02682119205298013,4.049999999999999,Sufficient,231.975,3169
79191B,RETRO PLASTIC POLKA TRAY,260.95,307,52,45,0.8499999999999999,2340,0.5082781456953642,0.10165562913907285,15.35,Sufficient,231.575,3170
22407,MONEY BOX FIRST ADE DESIGN,300.0,240,52,47,1.25,2444,0.3973509933774834,0.07947019867549669,11.999999999999998,Sufficient,231.4,3171
35599D,PINK AND WHITE CHRISTMAS TREE 120CM,371.78,138,32,19,2.7887500000000003,608,0.22847682119205298,0.0456953642384106,6.8999999999999995,Sufficient,231.09,3172
84806A,PINK CANDYSTUFT ARTIFICIAL FLOWER,261.91,319,20,19,1.135,380,0.5281456953642384,0.10562913907284768,15.95,Sufficient,230.45500000000004,3173
21117,BLOND DOLL DOORSTOP,312.0,232,25,22,1.91,550,0.3841059602649007,0.07682119205298014,11.600000000000001,Sufficient,230.0,3174
84563A,PINK & WHITE BREAKFAST TRAY,394.4,92,33,26,5.131818181818182,858,0.152317880794702,0.030463576158940398,4.6,Sufficient,229.99999999999997,3175
72586,"S/6 HALLOWEEN GHOST T LIGHTS, 5CM H",183.12,436,39,38,0.42,1482,0.7218543046357616,0.14437086092715232,21.8,Sufficient,229.95999999999998,3176
22287,DECORATION WOBBLY CHICKEN,209.31,401,28,25,0.66,700,0.6639072847682119,0.13278145695364238,20.049999999999997,Sufficient,229.95499999999998,3177
22446,PIN CUSHION RUSSIAN DOLL PINK,381.9,114,26,24,3.3500000000000005,624,0.18874172185430463,0.03774834437086093,5.7,Sufficient,229.95,3178
22137,BATHROOM SET LOVE HEART DESIGN,374.65,127,29,22,2.95,638,0.21026490066225165,0.04205298013245033,6.3500000000000005,Sufficient,229.825,3179
20997,ROSE DU SUD CUSHION COVER ,400.95,81,28,25,4.95,700,0.13410596026490065,0.02682119205298013,4.049999999999999,Sufficient,229.775,3180
17091B,JASMINE TEA INCENSE IN TIN,286.8,264,43,35,1.2227272727272729,1505,0.4370860927152318,0.08741721854304636,13.200000000000001,Sufficient,229.60000000000002,3181
72811,SMALL ZINC/GLASS CANDLEHOLDER,274.05,297,19,17,1.3478947368421053,323,0.4917218543046358,0.09834437086092716,14.85,Sufficient,229.525,3182
71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",374.65,127,27,20,2.95,540,0.21026490066225165,0.04205298013245033,6.3500000000000005,Sufficient,229.42499999999998,3183
84766,SILVER ROCOCO CANDLE STICK,378.0,120,23,22,4.732608695652174,506,0.1986754966887417,0.039735099337748346,5.999999999999999,Sufficient,229.4,3184
