CustomerID,Recency,Frequency,Monetary
14464.0,568,1,51.0
14465.0,247,11,1506.98
14466.0,29,13,2905.2
14467.0,18,12,2203.2400000000002
14468.0,734,1,204.24
14469.0,416,4,1798.3
14470.0,12,3,600.84
14471.0,591,2,400.95
14472.0,104,9,2068.82
14473.0,74,1,149.34
14474.0,46,2,1258.89
14475.0,72,4,952.75
14476.0,257,1,193.0
14477.0,51,1,83.2
14478.0,382,4,849.02
14479.0,254,4,1124.71
14480.0,11,4,1199.2
14481.0,165,5,2095.53
14482.0,18,10,1781.98
14483.0,282,2,257.1
14484.0,50,4,1025.08
14485.0,39,1,162.8
14486.0,512,2,175.5
14487.0,27,7,1215.27
14488.0,68,1,781.08
14489.0,207,4,1574.93
14490.0,406,2,1207.47
14491.0,175,2,246.43
14492.0,430,7,1646.51
14493.0,7,10,4517.49
14494.0,26,2,287.16
14495.0,51,2,123.80000000000001
14496.0,312,7,1779.25
14497.0,309,2,697.0600000000001
14498.0,43,10,3127.96
14499.0,26,7,2101.79
14500.0,88,2,63.45
14501.0,184,2,251.21
14502.0,20,9,2250.73
14503.0,3,6,2579.16
14504.0,47,4,673.26
14505.0,17,19,11091.78
14506.0,17,7,2855.33
14507.0,40,10,2762.34
14508.0,22,5,822.92
14509.0,534,1,110.95
14510.0,376,3,769.95
14511.0,11,5,1264.89
14512.0,188,7,1041.49
14513.0,207,5,161.52
14514.0,61,9,3624.19
14515.0,18,12,2439.0
14516.0,516,1,151.17
14517.0,33,2,330.45
14518.0,64,1,174.37
14519.0,684,2,203.14
14520.0,2,1,43.2
14521.0,491,1,199.45000000000002
14522.0,92,6,490.71999999999997
14523.0,108,1,194.29000000000002
14524.0,32,13,2500.86
14525.0,20,17,5158.01
14526.0,389,1,258.65
14527.0,3,122,22381.2
14528.0,37,1,319.21999999999997
14529.0,60,3,578.61
14530.0,26,16,5276.2300000000005
14531.0,480,1,376.34
14532.0,236,11,2959.58
14533.0,25,10,1393.0900000000001
14534.0,3,26,5517.09
14535.0,60,9,5767.58
14536.0,260,1,119.95
14537.0,58,2,442.56
14538.0,65,5,855.04
14539.0,16,2,537.48
14540.0,10,11,3247.4900000000002
14541.0,59,14,2025.78
14542.0,186,1,103.25
14543.0,29,33,1881.84
14544.0,24,3,2151.0
14545.0,674,1,349.25
14546.0,5,11,5184.84
14547.0,4,8,3739.75
14548.0,571,6,895.74
14549.0,311,4,913.6
14550.0,11,4,944.98
14551.0,18,7,755.59
14552.0,152,3,507.93
14553.0,19,9,1508.25
14554.0,10,4,1991.3700000000001
14555.0,57,6,1863.05
14556.0,596,3,815.69
14557.0,85,1,132.04
14558.0,654,2,186.6
14559.0,390,1,30.6
14560.0,7,39,3374.68
14561.0,76,3,1080.76
14562.0,4,25,5580.79
14563.0,510,2,640.54
14564.0,435,2,2008.32
14565.0,96,5,2969.52
14567.0,57,2,422.40000000000003
14568.0,435,1,719.9
14569.0,1,4,263.49
14570.0,281,3,392.55
14571.0,425,1,160.0
14572.0,3,11,4814.83
14573.0,180,13,2118.27
14574.0,733,1,99.45
14575.0,488,1,420.22
14576.0,372,1,35.400000000000006
14577.0,13,7,1310.51
14578.0,3,1,168.63
14579.0,432,1,105.56
14580.0,518,1,14.85
14581.0,17,2,409.65
14582.0,41,1,114.11
14583.0,6,8,1660.29
14584.0,169,8,1674.36
14585.0,50,5,735.27
14586.0,277,1,237.35999999999999
14587.0,19,9,1580.29
14588.0,578,1,135.39
14589.0,372,1,39.75
14590.0,425,19,1648.23
14591.0,15,4,1211.71
14592.0,35,3,557.94
14593.0,22,12,3545.53
14594.0,7,2,363.33
14595.0,20,8,2060.45
14596.0,627,1,222.22
14597.0,11,5,596.17
14598.0,44,2,384.03999999999996
14599.0,390,2,457.89
14600.0,306,2,865.17
14601.0,11,1,123.96000000000001
14602.0,656,1,205.35999999999999
14604.0,633,1,143.85999999999999
14605.0,374,4,769.8100000000001
14606.0,1,191,27980.86
14607.0,19,7,1874.19
14608.0,4,9,282.14
14609.0,522,2,69.12
14610.0,396,2,24.35
14611.0,444,2,604.33
14612.0,415,1,92.6
14614.0,386,1,295.13
14615.0,394,5,900.76
14616.0,285,1,10.08
14617.0,403,2,136.39000000000001
14618.0,9,7,812.76
14619.0,246,2,1065.24
14620.0,206,2,412.78000000000003
14621.0,1,9,2790.67
14622.0,185,1,320.58000000000004
14623.0,32,10,1896.98
14624.0,57,6,769.52
14625.0,196,11,4325.08
14626.0,24,11,3959.2200000000003
14627.0,379,1,462.75
14628.0,91,5,1508.71
14629.0,4,2,955.26
14630.0,484,1,338.65
14631.0,51,6,1473.99
14632.0,263,1,114.56
14633.0,266,1,344.90000000000003
14634.0,438,4,1800.46
14635.0,454,1,215.22
14636.0,36,2,566.8900000000001
14637.0,677,1,106.68
14638.0,51,1,291.3
14639.0,52,9,4829.02
14640.0,24,10,3350.71
14641.0,22,1,110.46000000000001
14642.0,59,1,19.8
14643.0,170,5,893.34
14644.0,68,7,1030.28
14645.0,157,3,731.89
14646.0,2,87,11327.65
14647.0,201,2,347.19
14648.0,416,15,3700.25
14649.0,5,9,3222.79
14650.0,589,1,62.5
14651.0,67,9,1777.32
14652.0,77,1,114.18
14653.0,1,11,3100.85
14654.0,738,1,246.86
14655.0,8,7,1609.06
14656.0,169,5,790.0
14657.0,18,6,1450.19
14658.0,5,2,247.15
14659.0,9,9,2529.93
14660.0,87,2,159.38
14661.0,27,1,41.05
14662.0,29,7,1331.43
14663.0,430,2,445.6
14664.0,20,2,636.24
14665.0,61,6,2350.8
14666.0,24,1,195.25
14667.0,11,54,15955.69
14668.0,445,1,111.63
14669.0,242,7,3216.78
14670.0,280,3,583.33
14671.0,549,2,909.2
14672.0,235,4,1023.59
14673.0,3,7,2565.7200000000003
14674.0,509,1,173.66
14675.0,16,2,954.74
14676.0,31,8,1290.16
14677.0,593,1,184.91
14678.0,579,1,358.39
14679.0,382,3,1126.24
14680.0,25,52,15011.49
14681.0,212,4,257.35
14682.0,188,6,1514.81
14683.0,588,1,146.56
14684.0,26,6,1368.83
14685.0,576,6,1980.97
14686.0,414,5,852.53
14687.0,107,3,717.38
14688.0,8,27,4701.9
14689.0,209,1,112.80000000000001
14690.0,44,4,723.98
14691.0,31,4,1031.5900000000001
14692.0,137,12,1443.94
14693.0,265,7,669.36
14694.0,617,1,244.31
14695.0,519,3,1055.72
14696.0,4,8,2371.28
14697.0,218,2,188.61
14698.0,2,5,1217.27
14699.0,214,4,702.6
14700.0,32,5,2172.16
14701.0,11,15,3649.42
14702.0,1,29,6056.43
14703.0,15,1,318.17
14704.0,11,11,1752.92
14706.0,619,1,323.29
14708.0,3,4,570.53
14709.0,15,25,8039.59
14710.0,14,13,1899.79
14711.0,10,11,1977.62
14712.0,75,2,183.87
14713.0,9,21,4711.96
14714.0,24,4,825.6
14715.0,25,7,1301.45
14716.0,43,3,492.88
14717.0,733,1,81.3
14718.0,410,1,226.42
14719.0,2,5,1581.84
14720.0,6,3,603.8100000000001
14721.0,379,1,109.07
14722.0,147,3,489.52
14723.0,10,11,1803.06
14724.0,590,1,341.9
14725.0,25,4,1132.24
14726.0,655,1,116.5
14727.0,274,3,311.18
14728.0,413,1,190.58
14729.0,374,3,586.24
14730.0,1,8,1897.57
14731.0,47,3,380.02
14732.0,8,19,4702.87
14733.0,16,14,4222.99
14734.0,426,4,1056.42
14735.0,4,51,6028.4800000000005
14736.0,485,2,374.05
14737.0,4,3,471.90000000000003
14738.0,43,9,1529.1000000000001
14739.0,4,24,2607.8
14740.0,197,11,3782.61
14741.0,12,7,1236.09
14742.0,435,1,579.85
14743.0,593,1,50.480000000000004
14744.0,16,12,1292.2
14745.0,113,12,2290.23
14746.0,416,2,111.3
14747.0,249,1,328.2
14748.0,29,10,2681.9
14749.0,480,1,310.15
14750.0,736,1,112.03
14751.0,684,2,126.45
14752.0,44,1,69.6
14753.0,87,2,869.51
14754.0,45,6,1547.93
14755.0,10,25,8670.710000000001
14756.0,15,3,2086.16
14757.0,75,1,420.5
14758.0,145,7,2755.37
14759.0,5,3,1625.97
14760.0,297,1,89.2
14761.0,59,3,350.12
14762.0,264,2,417.57
14764.0,47,1,79.8
14765.0,29,3,254.11
14766.0,8,11,5517.05
14767.0,474,1,323.11
14768.0,127,1,80.10000000000001
14769.0,3,17,14797.95
14770.0,232,8,3401.98
14771.0,621,2,594.62
14772.0,112,1,139.26
14773.0,593,1,140.55
14774.0,529,1,241.45000000000002
14775.0,58,3,864.3
14776.0,51,15,3177.9
14777.0,404,1,307.56
14778.0,127,2,525.0600000000001
14779.0,281,3,386.15
14780.0,55,2,447.68
14782.0,320,1,110.10000000000001
14783.0,659,1,307.3
14784.0,26,3,449.93
14785.0,10,2,77.4
14786.0,550,1,90.96
14787.0,471,1,110.65
14788.0,7,3,960.87
14789.0,29,1,138.24
14790.0,17,10,2329.12
14791.0,607,1,303.63
14792.0,64,1,6.2
14793.0,21,2,625.9
14794.0,3,10,1558.25
14795.0,166,1,131.45000000000002
14796.0,1,27,9388.01
14797.0,507,1,300.31
14798.0,53,8,724.31
14799.0,51,2,338.15000000000003
14800.0,48,17,6302.83
14801.0,61,1,189.34
14803.0,162,3,252.15
14804.0,9,1,143.72
14805.0,15,7,1011.75
14806.0,75,2,303.43
14807.0,391,2,402.99
14808.0,40,7,1929.42
14809.0,621,2,389.76
14810.0,41,13,2354.03
14811.0,387,1,170.5
14812.0,599,1,178.85
14813.0,370,4,845.01
14814.0,581,1,154.21
14815.0,37,2,778.5
14816.0,197,1,21.85
14817.0,200,7,3471.86
14818.0,74,6,1003.5600000000001
14819.0,64,4,360.41
14820.0,21,9,1072.5900000000001
14821.0,367,5,869.85
14822.0,485,1,157.7
14823.0,180,3,321.43
14824.0,10,10,2720.16
14825.0,4,24,4345.7300000000005
14826.0,582,2,145.20000000000002
14828.0,197,9,309.84
14829.0,29,7,1455.8700000000001
14830.0,53,1,188.88
14831.0,680,3,1524.8700000000001
14833.0,499,1,94.8
14834.0,18,7,1625.02
14836.0,10,3,102.45
14837.0,90,9,3339.7200000000003
14838.0,423,2,619.02
14839.0,418,3,915.28
14840.0,268,2,362.71000000000004
14841.0,53,14,6261.7300000000005
14842.0,44,4,2420.01
14843.0,437,1,161.4
14844.0,64,10,4693.29
14846.0,427,1,183.6
14847.0,149,3,1071.45
14848.0,405,1,159.36
14849.0,22,42,12875.08
14850.0,312,5,1494.16
14851.0,23,3,639.45
14852.0,58,18,5609.150000000001
14853.0,24,5,463.67
14854.0,78,11,3366.76
14855.0,119,7,3072.2
14856.0,36,3,1025.21
14857.0,60,7,3651.851
14858.0,506,1,180.75
14859.0,13,5,1430.44
14860.0,19,1,170.32
14861.0,52,10,1336.18
14862.0,26,2,841.2
14863.0,29,1,202.07999999999998
14865.0,7,4,92.52
14866.0,11,8,341.1
14867.0,186,16,2684.96
14868.0,3,12,3646.71
14869.0,9,6,2733.14
14870.0,262,5,957.0
14871.0,3,9,1228.17
14872.0,484,3,697.8
14873.0,210,2,854.13
14874.0,535,1,116.18
14875.0,108,3,1409.15
14876.0,561,1,203.6
14877.0,418,2,425.85
14878.0,13,24,3358.75
14879.0,685,1,185.06
14880.0,77,3,690.59
14881.0,20,1,255.4
14882.0,27,11,745.95
14883.0,19,6,761.59
14884.0,669,1,120.6
14885.0,132,2,376.32
14886.0,253,1,364.8
14888.0,207,1,369.2
14889.0,336,1,135.9
14890.0,254,3,817.25
14891.0,148,4,1106.73
14892.0,691,1,202.35000000000002
14893.0,10,3,1809.6100000000001
14894.0,85,3,763.16
14895.0,8,35,15693.98
14896.0,205,8,1826.0
14897.0,8,8,2419.84
14898.0,23,14,2896.07
14899.0,395,1,1251.48
14900.0,522,1,13.919999999999998
14901.0,11,12,1583.32
14902.0,26,3,1035.6200000000001
14903.0,21,5,2750.33
14904.0,2,4,1296.47
14905.0,158,8,1173.0900000000001
14907.0,3,16,4778.400000000001
14908.0,74,2,257.3
14909.0,437,3,1404.68
14910.0,3,4,434.35
14911.0,1,365,176206.16
14912.0,17,6,1208.49
14913.0,36,8,3596.13
14915.0,91,11,1644.45
14916.0,71,8,1876.55
14917.0,597,2,466.83000000000004
14918.0,116,8,1851.66
14919.0,539,1,163.15
14920.0,213,3,1607.17
14921.0,30,2,1266.57
14922.0,394,2,843.74
14923.0,51,1,702.3
14924.0,246,3,471.36
14927.0,397,1,308.2
14928.0,628,1,223.91000000000003
14929.0,32,2,552.14
14930.0,109,6,4758.4800000000005
14931.0,5,4,720.6800000000001
14932.0,366,2,566.13
14934.0,82,5,2994.3
14935.0,620,1,161.28
14936.0,34,12,9396.64
14937.0,57,2,641.52
14938.0,562,2,1150.57
14940.0,418,2,531.49
14941.0,579,1,100.5
14942.0,402,4,284.48
14943.0,663,1,107.62
14944.0,30,19,5236.21
14945.0,414,1,179.4
14946.0,14,1,100.9
14947.0,72,6,897.87
14948.0,23,6,1042.27
14949.0,469,4,515.0
14950.0,19,1,321.4
14951.0,79,1,311.69
14952.0,60,24,3629.39
14953.0,25,4,971.32
14954.0,12,2,462.12
14955.0,733,1,109.53
14957.0,253,2,190.09
14958.0,147,6,941.99
14959.0,64,4,641.34
14960.0,8,2,153.77
14961.0,11,21,11864.880000000001
14962.0,271,3,231.31
14963.0,10,12,2759.42
14964.0,247,1,104.45
14965.0,96,1,471.59
14966.0,15,6,979.26
14967.0,50,5,285.91
14968.0,30,2,501.24
14969.0,704,1,165.28
14970.0,68,9,814.85
14971.0,35,3,1097.98
14972.0,128,2,145.07
14973.0,107,3,564.45
14974.0,37,1,89.94
14975.0,57,2,324.34000000000003
14976.0,57,7,689.86
14977.0,726,1,31.93
14978.0,72,10,2885.61
14979.0,735,1,429.66
14980.0,737,1,150.68
14981.0,246,2,372.92
14982.0,572,1,237.78
14983.0,689,1,183.20000000000002
14984.0,19,4,399.47
14985.0,198,2,292.01
14986.0,376,2,563.1
14987.0,381,3,20.65
14988.0,212,7,1926.15
14989.0,662,1,342.4
14990.0,612,2,199.52
14991.0,430,1,314.67
14992.0,442,1,210.5
14993.0,564,1,36.13
14994.0,382,5,946.72
14995.0,39,2,231.98000000000002
14996.0,481,2,442.28999999999996
14997.0,46,4,639.08
14998.0,170,4,709.38
14999.0,593,1,129.48000000000002
15000.0,48,1,490.52
15001.0,394,2,199.10999999999999
15002.0,116,9,3824.9300000000003
15003.0,473,6,945.67
15004.0,147,1,1108.27
15005.0,16,56,13754.58
15006.0,51,2,757.78
15007.0,159,1,156.91
15008.0,480,2,144.0
15009.0,12,3,1214.43
15010.0,36,1,308.94
15011.0,396,2,367.1
15012.0,54,3,646.26
15013.0,488,10,1568.32
15014.0,43,2,175.17
15015.0,501,13,2125.47
15016.0,173,5,620.89
15017.0,34,1,125.58
15018.0,39,3,445.21
15019.0,267,1,252.81
15020.0,379,1,198.47
15021.0,9,12,2500.59
15022.0,12,5,970.24
15023.0,3,20,10077.57
15024.0,10,15,3221.2400000000002
15025.0,33,2,979.79
15026.0,80,5,972.39
15027.0,31,10,1512.75
15028.0,8,6,745.54
15029.0,620,1,208.20000000000002
15030.0,268,6,308.19
15031.0,4,14,2757.89
15032.0,256,6,550.55
15033.0,5,10,2409.16
15034.0,16,14,6744.35
15035.0,90,1,252.73000000000002
15036.0,72,3,429.56
15037.0,376,2,275.36
15038.0,59,9,1097.03
15039.0,10,90,26597.24
15040.0,542,1,7.49
15041.0,170,2,289.4
15042.0,199,2,86.31
15043.0,473,4,319.72
15044.0,19,32,13926.31
15045.0,152,2,79.96000000000001
15046.0,9,25,4160.0
15047.0,270,1,343.62
15048.0,65,4,381.0
15049.0,274,1,40.050000000000004
15050.0,25,5,2034.8
15051.0,23,9,3001.71
15052.0,319,1,127.83
15053.0,5,3,643.95
15054.0,12,2,302.1
15055.0,475,3,504.12
15056.0,520,1,113.65
15057.0,275,5,963.0
15058.0,25,16,3114.49
15059.0,41,19,3436.75
15060.0,8,4,294.25
15061.0,4,69,6200.61
15062.0,71,8,2585.62
15063.0,213,1,115.6
15064.0,410,4,1154.41
15065.0,38,5,2862.36
15066.0,53,1,730.19
15067.0,78,5,2820.47
15068.0,46,4,1129.9
15069.0,179,1,1109.53
15070.0,591,2,577.75
15071.0,94,4,847.96
15072.0,479,1,187.52
15073.0,10,8,2559.06
15074.0,105,3,1238.73
15075.0,78,1,443.07
15076.0,173,3,1352.34
15077.0,495,2,236.58
15078.0,7,53,16489.510000000002
15079.0,213,9,2311.4700000000003
15080.0,428,2,546.25
15081.0,22,12,1704.57
15082.0,669,1,93.35000000000001
15083.0,257,1,88.2
15084.0,380,2,460.03
15085.0,730,1,136.7
15086.0,565,2,218.53
15087.0,282,1,246.46
15088.0,21,2,1027.3700000000001
15089.0,10,6,2169.4900000000002
15090.0,308,1,381.32
15091.0,68,3,822.11
15092.0,215,3,776.46
15093.0,18,17,3720.12
15094.0,463,2,83.0
15095.0,104,10,2301.98
15096.0,43,1,172.59
15097.0,4,3,587.0500000000001
15099.0,84,1,287.05
15100.0,387,2,187.20000000000002
15101.0,9,6,928.84
15102.0,531,2,433.53000000000003
15103.0,31,2,618.36
15104.0,197,2,993.54
15105.0,18,9,2372.29
15106.0,18,5,1422.52
15107.0,311,9,677.35
15108.0,142,3,1093.25
15109.0,246,3,932.1
15110.0,24,6,848.6
15111.0,29,5,2442.37
15112.0,611,1,99.0
15113.0,10,2,1222.83
15114.0,30,12,3349.12
15115.0,18,2,531.85
15116.0,18,4,723.5600000000001
15117.0,15,8,1973.97
15119.0,246,1,266.4
15120.0,134,1,358.82
15121.0,50,2,457.72
15122.0,114,11,4068.4700000000003
15123.0,7,5,2923.55
15124.0,23,4,450.82
15125.0,113,14,2331.54
15126.0,537,2,402.99
15127.0,66,2,503.90000000000003
15128.0,60,5,1733.8799999999999
15129.0,50,22,3282.54
15130.0,170,1,330.11
15131.0,395,1,80.28
15132.0,18,5,806.8100000000001
15133.0,128,5,706.08
15134.0,15,10,1400.99
15135.0,239,2,305.68
15136.0,3,4,1189.5
15137.0,521,2,654.8
15138.0,394,1,502.52
15139.0,240,2,178.96
15140.0,52,8,2228.05
15141.0,458,7,1388.47
15142.0,46,6,2269.22
15143.0,226,2,563.63
15144.0,8,24,5659.21
15145.0,4,4,1040.43
15146.0,165,2,1245.56
15147.0,240,1,484.9
15148.0,11,1,301.29
15149.0,134,5,1072.83
15150.0,17,13,8881.04
15151.0,423,2,988.01
15152.0,10,14,5173.9800000000005
15153.0,31,1,329.25
15154.0,75,3,1343.72
15155.0,383,1,383.96999999999997
15156.0,1,3,821.44
15157.0,4,5,2260.71
15158.0,45,2,133.58
15159.0,2,34,12563.62
15160.0,357,4,429.52000000000004
15161.0,388,1,119.92
15162.0,731,1,247.20000000000002
15163.0,18,2,235.17000000000002
15164.0,69,9,2028.1100000000001
15165.0,373,1,487.75
15166.0,468,1,167.16
15167.0,321,5,1548.42
15168.0,26,1,58.86
15169.0,382,2,569.22
15170.0,407,1,81.15
15172.0,9,5,1624.05
15173.0,381,7,1392.72
15174.0,323,2,481.46
15175.0,72,1,224.14
15176.0,668,1,938.09
15177.0,426,1,521.85
15178.0,260,1,40.5
15179.0,18,11,5301.08
15180.0,367,3,816.9300000000001
15181.0,66,2,226.07999999999998
15182.0,154,11,2355.9120000000003
15183.0,548,3,544.53
15184.0,29,4,685.39
15185.0,70,1,230.72
15186.0,14,5,1015.3000000000001
15187.0,2,10,1322.42
15188.0,725,1,310.43
15189.0,4,34,2246.6800000000003
15190.0,434,1,783.44
15191.0,463,3,588.05
15192.0,120,5,1387.99
15193.0,61,1,357.72
15194.0,3,28,8014.58
15196.0,433,2,313.7
15197.0,11,6,800.87
15198.0,92,5,479.55
15199.0,236,6,619.6
15200.0,495,1,503.15000000000003
15201.0,87,7,1669.8500000000001
15203.0,26,15,4400.18
15204.0,357,1,142.38
15205.0,85,2,565.64
15206.0,146,2,53.10000000000001
15207.0,416,3,482.32
15208.0,1,6,804.02
15209.0,730,1,178.98000000000002
15210.0,225,3,1032.64
15211.0,60,2,894.4100000000001
15212.0,241,2,208.28
15213.0,319,2,328.35
15214.0,2,8,1661.44
15215.0,47,6,1939.88
15216.0,88,2,422.49
15217.0,563,1,426.24
15218.0,11,19,5920.53
15219.0,176,2,516.45
15220.0,52,6,1687.16
15221.0,407,2,164.0
15222.0,473,10,2165.19
15223.0,226,5,466.05
15224.0,358,5,500.06
15225.0,234,1,409.40000000000003
15226.0,311,1,154.41
15227.0,37,9,2345.69
15228.0,66,6,4298.09
15229.0,586,1,160.5
15230.0,241,1,310.8
15231.0,621,1,250.26000000000002
15232.0,113,2,562.06
15234.0,277,1,197.0
15235.0,218,16,2772.76
15236.0,299,1,231.04999999999998
15237.0,2,4,1412.32
15238.0,29,3,728.39
15239.0,10,2,780.59
15240.0,45,12,3518.7200000000003
15241.0,67,11,2621.64
15243.0,74,2,927.28
15244.0,65,3,761.38
15245.0,134,8,2503.64
15246.0,238,3,780.4
15247.0,122,3,160.0
15248.0,411,3,1742.18
15249.0,32,18,8716.1
15250.0,641,1,60.0
15251.0,91,8,521.63
15252.0,36,5,1681.91
15253.0,16,8,2001.99
15254.0,127,3,1009.35
15255.0,67,8,3026.62
15256.0,149,2,170.4
15257.0,283,2,230.89999999999998
15258.0,169,2,623.16
15259.0,513,4,887.38
15260.0,100,23,6576.93
15261.0,135,4,1377.8
15262.0,324,3,418.82
15263.0,107,1,156.51
15264.0,64,2,848.4
15265.0,151,4,3281.89
15266.0,338,5,694.21
15268.0,479,2,341.2
15269.0,380,2,637.61
15270.0,16,18,2211.7000000000003
15271.0,7,24,4485.19
15272.0,57,6,1905.95
15274.0,4,2,716.57
15275.0,38,1,615.14
15276.0,66,4,619.8
15277.0,47,2,431.34
15278.0,562,4,434.96
15279.0,355,5,1451.54
15280.0,172,3,397.52
15281.0,59,16,8352.77
15282.0,570,1,348.59
15283.0,390,3,148.32999999999998
15284.0,500,1,24.75
15285.0,408,1,94.92
15287.0,22,5,486.63
15288.0,43,9,1570.38
15289.0,29,5,1349.49
15290.0,5,26,5390.91
15291.0,26,25,2795.93
15292.0,201,1,178.39
15293.0,666,1,247.5
15294.0,411,1,233.35
15295.0,654,1,207.04
15296.0,51,12,8729.85
15297.0,10,3,641.94
15298.0,2,22,7249.89
15300.0,64,1,496.44
15301.0,51,16,5767.37
15302.0,730,1,308.0
15303.0,290,3,1224.18
15304.0,61,5,311.90000000000003
15305.0,555,1,93.6
15306.0,64,9,2627.4500000000003
15307.0,96,1,205.3
15308.0,274,1,310.47
15309.0,611,4,797.96
15310.0,479,1,841.2
15311.0,1,202,22522.74
15312.0,75,12,2706.39
15314.0,199,3,692.95
15315.0,64,2,570.5
15317.0,677,1,70.35000000000001
15318.0,4,1,265.21999999999997
15319.0,284,1,204.5
15320.0,44,1,197.53
15321.0,71,12,5708.08
15322.0,86,2,1310.91
15323.0,563,3,434.6
15324.0,701,1,140.22000000000003
15325.0,104,8,1601.46
15326.0,334,5,1700.52
15327.0,53,1,208.75
15328.0,408,1,107.24
15329.0,39,11,2588.93
15330.0,32,2,180.96
15331.0,500,3,707.91
15332.0,370,5,2399.06
15333.0,208,1,184.9
15334.0,157,3,350.82
15335.0,54,1,170.22
15336.0,402,1,240.5
15337.0,411,1,373.02
15338.0,677,1,277.93
15339.0,66,6,1533.47
15340.0,562,1,105.5
15341.0,449,1,31.2
15342.0,130,1,406.09000000000003
15343.0,87,1,364.5
15344.0,1,3,512.94
15345.0,46,1,393.54
15346.0,333,3,596.12
15347.0,366,4,603.0
15348.0,72,1,158.04
15349.0,158,2,463.91
15350.0,373,2,547.6
15351.0,12,10,2882.6
15352.0,549,1,111.15
15353.0,255,7,2603.82
15355.0,29,2,229.35000000000002
15356.0,31,13,3239.57
15358.0,5,42,15397.12
15359.0,663,8,181.35
15360.0,40,1,192.58
15361.0,362,1,139.8
15362.0,449,2,613.08
15363.0,373,2,678.11
15364.0,96,2,452.63
15365.0,26,13,3684.73
15366.0,75,7,1928.1
15367.0,57,11,4690.28
15368.0,21,2,82.3
15369.0,492,3,643.8
15370.0,60,7,2399.55
15372.0,137,1,120.96
15373.0,8,17,2126.94
15374.0,129,2,119.52000000000001
15375.0,690,1,60.959999999999994
15376.0,40,3,1221.56
15377.0,383,4,303.55
15378.0,463,2,246.5
15379.0,169,8,4488.96
15380.0,9,6,503.96
15381.0,268,3,329.16
15382.0,15,12,11345.15
15384.0,170,4,1878.99
15385.0,40,3,259.76
15386.0,186,1,394.14
15387.0,492,1,385.25
15388.0,270,1,140.54
15390.0,396,2,1216.66
15391.0,584,1,213.55
15392.0,5,7,2194.04
15393.0,16,5,740.44
15394.0,10,11,4725.900000000001
15395.0,326,1,107.45
15396.0,113,1,169.18
15397.0,290,1,94.0
15398.0,16,2,1345.53
15399.0,1,3,765.85
15400.0,128,4,271.05
15401.0,452,2,216.95
15402.0,149,6,1605.47
15403.0,492,2,170.88
15404.0,376,1,257.06
15405.0,189,2,394.88
15406.0,31,4,879.42
15407.0,34,4,784.24
15408.0,264,1,267.18
15409.0,721,1,131.25
15410.0,84,10,2947.44
15411.0,26,4,1248.43
15412.0,171,1,88.53
15413.0,692,1,16.5
15414.0,10,3,613.14
15415.0,313,1,559.61
15416.0,65,7,3935.84
15417.0,85,1,508.8
15418.0,425,2,403.52
15419.0,25,1,135.86
15420.0,434,6,743.0
15421.0,59,10,3760.34
15422.0,323,7,1505.52
15423.0,38,3,221.89
15424.0,254,3,492.3
15425.0,400,4,1720.02
15426.0,19,9,1822.27
15427.0,33,3,1430.54
15428.0,15,4,762.75
15429.0,27,2,397.35
15430.0,468,2,573.95
15431.0,503,1,31.200000000000003
15432.0,23,2,320.76
15433.0,214,2,533.3
15434.0,8,11,2135.06
15435.0,22,1,149.29
15436.0,12,3,1067.75
15437.0,262,2,393.45
15438.0,131,1,156.57999999999998
15439.0,405,3,945.85
15440.0,55,3,341.18
15441.0,396,3,1008.4300000000001
15443.0,2,14,4971.4800000000005
15444.0,9,2,1411.21
15445.0,264,2,284.5
15446.0,377,3,399.75
15447.0,331,5,492.88
15448.0,313,2,788.8100000000001
15449.0,26,3,974.52
15450.0,30,1,429.84
15451.0,434,2,226.86
15452.0,30,6,1785.1100000000001
15453.0,2,7,1371.77
15454.0,362,2,305.99
15455.0,598,1,38.25
15456.0,283,10,1961.32
15457.0,262,1,237.07
15458.0,25,2,370.44
15459.0,417,2,133.23000000000002
15460.0,354,1,214.26
15462.0,94,4,647.05
15463.0,29,1,126.14
15464.0,338,1,984.75
15465.0,20,31,3181.27
15466.0,85,4,1560.46
15467.0,9,3,478.08
15468.0,51,3,1309.52
15469.0,50,3,791.0500000000001
15470.0,576,1,63.419999999999995
15471.0,2,3,884.01
15472.0,113,1,371.56
15474.0,596,1,150.35
15475.0,77,1,406.31
15476.0,380,4,1289.46
15478.0,40,3,1191.9
15479.0,733,1,147.4
15480.0,116,3,3095.41
15481.0,401,1,699.16
15482.0,16,13,1016.25
15483.0,161,10,817.82
15484.0,1,6,3296.87
15485.0,30,6,2000.3600000000001
15487.0,680,1,231.32
15488.0,93,4,160.98000000000002
15489.0,23,8,1913.5700000000002
15490.0,430,1,210.85
15491.0,95,6,2525.62
15492.0,28,2,609.46
15493.0,33,9,3968.68
15494.0,21,5,3288.6
15495.0,379,1,246.5
15496.0,631,1,146.14
15497.0,18,5,591.36
15498.0,3,41,14374.06
15499.0,724,1,158.65
15500.0,8,4,1131.56
15501.0,405,2,399.95
15502.0,16,13,5182.35
15503.0,363,2,257.3
15504.0,81,4,402.7
15505.0,53,4,1014.6
15506.0,23,6,1910.33
15507.0,172,1,475.86
15508.0,189,6,910.27
15509.0,380,1,152.41
15511.0,12,5,900.53
15512.0,156,4,331.58
15513.0,33,29,6713.05
